1331901000.870000	Cim8ojUpVOtFtyvo9	192.168.202.79	46251	192.168.229.254	443	tcp	ssl	0.010000	570	1060	SF	-	0	ShADadfFr	8	994	13	1744	(empty)
1331901000.870000	C9zHui4SYhcu7KWnDl	192.168.202.79	50599	192.168.229.251	80	tcp	http	0.020000	161	214	SF	-	0	ShADfFa	4	377	3	382	(empty)
1331901000.880000	CTXRXg2skuOAoQn9Yi	192.168.202.79	46253	192.168.229.254	443	tcp	ssl	0.010000	544	1060	SF	-	0	ShADadfFr	8	968	13	1744	(empty)
1331901000.890000	CRmXAL3XxhEzeGdcgf	192.168.202.79	46255	192.168.229.254	443	tcp	ssl	0.010000	543	1060	SF	-	0	ShADadfFr	8	967	13	1744	(empty)
1331901000.890000	CRNxwF16lIP6dNSYn6	192.168.202.79	50601	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.900000	CcalqZP7y7ff59hn3	192.168.202.76	51660	157.55.56.150	443	tcp	-	3.000000	0	0	S0	-	0	S	2	104	0	0	(empty)
1331901000.900000	CcvMgW2ihA2427fVL8	192.168.202.79	50603	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.900000	C8iWStr3rrm9Pq7A2	192.168.202.79	46257	192.168.229.254	443	tcp	ssl	0.020000	537	1060	SF	-	0	ShADadfFr	8	961	13	1744	(empty)
1331901000.920000	CjvvrhmtrWeWYGOS9	192.168.202.79	46259	192.168.229.254	443	tcp	ssl	0.010000	537	1060	SF	-	0	ShADadfFr	8	961	13	1744	(empty)
1331901000.910000	CJ5CCO2bTjXxjxGHIb	192.168.202.79	50605	192.168.229.251	80	tcp	http	0.020000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.930000	CkqU8u4yJ2SRiwrEIj	192.168.202.79	50607	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.930000	CeOQJN1jlp1IuCug9e	192.168.202.79	46261	192.168.229.254	443	tcp	ssl	0.010000	536	1060	SF	-	0	ShADadfFr	8	960	13	1744	(empty)
1331901000.940000	CDpTPDr9lEFYlC8k4	192.168.202.79	50609	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.940000	CL2I6k30G6iEYOQ7lh	192.168.202.79	46263	192.168.229.254	443	tcp	ssl	0.020000	542	1060	SF	-	0	ShADadfFr	8	966	13	1744	(empty)
